id,专利类型,案件受理年份,专利权人是否为外国人,原告数量,原告类型,被告数量,被告类型,侵权企业规模,请求赔偿金额,地区变量,侵权行为数量,是否恶意侵权,赔偿金额
1929,3,2014,0,0,0,0,0,1,0,1,5,0,0-1万
1930,3,2014,0,0,0,0,0,1,0,1,5,0,0-1万
1931,3,2018,0,0,0,0,0,1,2,4,5,0,1-10万
1932,3,2017,0,1,1,0,0,6,0,4,4,0,1-10万
1933,3,2017,0,0,1,0,1,3,2,4,5,0,1-10万
1934,3,2017,0,0,1,0,1,4,2,4,5,0,1-10万
1935,3,2016,0,0,1,0,1,4,0,4,5,0,1-10万
1936,3,2017,0,0,1,0,1,3,0,4,4,0,0-1万
1937,3,2017,0,0,1,0,1,3,0,4,4,0,0-1万
1938,3,2016,0,0,1,1,1,6,2,4,5,0,1-10万
1939,3,2017,0,0,1,0,0,1,0,4,5,1,0万
1940,3,2016,0,0,1,0,1,4,0,4,5,0,0-1万
1941,3,2017,0,0,1,0,1,4,2,4,4,0,1-10万
1942,3,2018,0,0,1,0,0,1,0,4,4,0,0-1万
1943,3,2017,0,0,1,1,1,4,5,3,5,0,10-20万
1944,3,2017,0,0,1,1,1,3,0,4,5,0,1-10万
1945,3,2018,0,0,1,0,0,1,0,4,5,0,0-1万
1946,3,2015,0,0,1,0,1,4,2,4,4,0,1-10万
1947,3,2017,0,0,1,0,1,3,2,4,4,1,0万
1948,3,2018,0,1,1,0,0,2,2,3,4,0,1-10万
1949,3,2018,0,0,0,0,0,2,2,4,5,0,1-10万
1950,3,2015,0,0,0,0,0,1,0,3,3,1,0万
1951,3,2016,0,0,0,0,0,2,3,4,4,0,1-10万
1952,3,2014,0,0,0,1,1,4,4,3,5,0,1-10万
1953,3,2014,0,0,0,1,1,4,4,3,5,0,1-10万
1954,3,2014,0,0,0,1,1,4,2,3,5,0,1-10万
1955,3,2016,0,0,0,0,1,2,3,7,4,1,0万
1956,3,2017,0,0,0,0,0,2,2,3,5,0,0-1万
1957,3,2017,0,0,0,0,0,2,2,3,5,0,0-1万
1958,3,2017,0,0,0,0,0,2,2,3,5,0,0-1万
1959,3,2017,0,0,0,0,0,2,4,3,5,0,1-10万
1960,3,2016,0,0,0,1,1,5,4,4,5,0,20-50万
1961,3,2016,0,0,0,0,0,2,2,4,5,0,1-10万
1962,3,2018,0,0,0,0,0,2,2,7,4,1,0万
1963,3,2017,0,0,0,1,0,1,0,1,5,0,1-10万
1964,3,2015,0,0,0,0,1,4,2,4,5,1,0万
1965,3,2015,0,1,1,0,1,5,3,4,5,0,1-10万
1966,3,2016,0,0,0,0,0,1,0,4,5,0,1-10万
1967,3,2016,0,0,0,0,0,1,2,4,5,0,1-10万
1968,3,2017,0,0,0,0,0,1,2,4,5,0,0-1万
1969,3,2017,0,0,0,0,1,2,4,4,3,0,10-20万
1970,3,2016,0,0,0,0,0,1,0,5,4,1,0万
1971,3,2015,0,0,0,1,1,4,2,3,5,0,1-10万
1972,3,2015,0,0,0,1,1,5,3,3,5,0,1-10万
1973,3,2015,0,0,0,1,1,3,2,4,4,0,1-10万
1974,3,2015,0,0,0,1,1,6,2,3,5,0,0-1万
1975,3,2015,0,0,0,1,1,6,2,3,4,0,1-10万
1976,3,2014,0,0,0,0,0,1,2,3,5,0,1-10万
1977,3,2015,0,0,0,0,1,2,2,4,4,1,0万
1978,3,2015,0,0,0,0,1,3,2,4,4,1,0万
1979,3,2018,0,1,1,0,0,2,2,3,5,1,0万
1980,3,2018,0,1,1,1,1,5,0,2,4,0,1-10万
1981,3,2018,0,0,0,0,1,3,0,4,5,0,1-10万
1982,3,2015,0,0,0,0,1,6,3,4,4,0,1-10万
1983,3,2015,0,0,0,0,1,2,4,4,5,0,1-10万
1984,3,2015,0,0,0,0,1,2,4,4,5,0,1-10万
1985,3,2014,0,0,0,0,0,1,2,4,3,0,0-1万
1986,3,2014,0,0,0,0,0,1,2,4,3,0,0-1万
1987,3,2017,0,0,0,0,1,3,0,4,4,0,1-10万
1988,3,2016,0,0,0,0,1,2,3,7,5,0,1-10万
1989,3,2014,0,0,0,0,1,5,4,4,5,0,1-10万
1990,3,2015,0,0,0,0,0,2,2,7,5,0,1-10万
1991,3,2017,0,0,0,1,1,3,3,1,5,0,1-10万
1992,3,2017,0,0,0,0,1,3,3,2,4,1,0万
1993,3,2016,0,0,0,0,1,4,4,2,5,0,0-1万
1994,3,2016,0,0,0,1,1,5,2,3,5,0,1-10万
1995,3,2018,0,0,0,1,1,6,3,3,5,0,1-10万
1996,3,2019,0,0,0,1,1,6,2,3,5,0,1-10万
1997,3,2016,0,0,0,0,1,3,4,4,5,0,10-20万
1998,3,2016,0,0,1,0,1,6,3,3,5,0,10-20万
1999,3,2016,0,0,1,0,1,4,5,3,5,0,10-20万
2000,3,2014,0,0,1,0,0,1,5,2,5,0,1-10万
2001,3,2016,0,0,1,1,0,3,2,6,5,0,1-10万
2002,3,2015,0,0,0,0,0,1,0,2,5,0,1-10万
2003,3,2015,0,0,0,0,0,1,0,2,5,0,1-10万
2004,3,2017,0,0,1,0,1,6,2,3,5,1,0万
2005,3,2018,0,0,1,1,1,4,4,2,5,0,1-10万
2006,3,2017,0,0,1,0,1,3,1,3,5,1,0万
2007,3,2017,0,0,1,0,1,3,1,3,5,1,0万
2008,3,2017,0,0,1,0,1,2,0,3,5,0,1-10万
2009,3,2015,0,0,1,1,1,3,3,4,4,1,0万
2010,3,2015,0,0,1,0,1,3,2,4,3,1,0万
2011,3,2014,0,0,1,1,0,1,2,4,4,1,0万
2012,3,2017,0,0,1,0,1,4,2,7,5,1,0万
2013,3,2016,0,0,1,0,1,4,2,7,5,1,0万
2014,3,2014,0,0,1,1,1,3,0,4,4,0,0-1万
2015,3,2016,0,0,0,1,1,4,0,2,5,0,1-10万
2016,3,2015,0,0,1,1,1,4,2,4,5,0,1-10万
2017,3,2016,0,0,1,1,1,5,3,4,5,0,1-10万
2018,3,2018,0,0,1,0,0,2,3,3,3,0,10-20万
2019,3,2017,0,0,1,0,1,6,5,2,5,1,0万
2020,3,2015,0,0,1,0,1,5,6,2,5,1,0万
2021,3,2014,0,0,1,0,1,2,0,3,4,0,1-10万
2022,3,2019,0,0,0,0,1,3,0,3,5,0,1-10万
2023,3,2017,0,0,1,1,1,6,6,2,5,0,20-50万
2024,3,2017,0,0,1,1,1,6,6,2,5,0,10-20万
2025,3,2018,0,0,0,0,1,3,3,4,4,1,0万
2026,3,2015,0,1,1,1,0,3,2,2,5,0,0-1万
2027,3,2015,0,0,0,0,0,1,2,2,5,0,0-1万
2028,3,2016,0,1,1,1,1,4,2,5,4,0,0-1万
2029,3,2016,0,0,1,1,1,6,4,3,5,0,20-50万
2030,3,2017,0,0,1,0,1,4,2,4,5,1,0万
2031,3,2015,0,0,1,0,1,6,4,3,4,1,0万
2032,3,2016,0,0,1,0,1,3,3,4,5,0,1-10万
2033,3,2016,0,0,0,0,0,2,3,4,5,0,1-10万
2034,3,2018,0,0,0,1,1,6,4,4,5,1,0万
2035,3,2017,0,0,0,0,0,2,2,4,5,0,1-10万
2036,3,2016,0,0,1,0,0,1,2,1,5,0,1-10万
2037,3,2016,0,0,1,1,1,6,0,1,5,0,1-10万
2038,3,2017,0,0,1,0,0,2,0,1,5,0,0-1万
2039,3,2016,0,0,0,1,1,3,0,1,5,0,1-10万
2040,3,2015,0,0,1,0,1,2,0,3,5,0,1-10万
2041,3,2014,0,0,0,0,0,1,2,7,4,1,0万
2042,3,2018,0,0,1,0,0,1,0,1,5,0,0-1万
2043,3,2018,0,0,1,0,0,1,0,1,5,0,0-1万
2044,3,2014,0,1,1,1,0,1,2,1,5,0,1-10万
2045,3,2015,0,0,1,0,0,1,0,3,5,0,0-1万
2046,3,2014,0,0,1,1,1,3,0,1,4,1,0万
2047,3,2017,0,0,1,1,0,3,5,1,5,0,10-20万
2048,3,2015,0,0,1,0,1,2,2,6,3,0,0-1万
2049,3,2018,0,0,1,1,0,1,2,6,5,0,0-1万
2050,3,2018,0,0,1,1,0,1,2,6,5,0,0-1万
2051,3,2018,0,0,1,0,0,2,2,6,5,0,0-1万
2052,3,2015,0,0,0,0,0,1,4,7,5,0,0-1万
2053,3,2017,0,0,1,0,1,2,2,5,4,0,0-1万
2054,3,2017,0,0,1,0,0,1,2,5,4,1,0万
2055,3,2016,0,0,0,1,1,5,0,1,4,0,0-1万
2056,3,2016,0,0,0,1,1,6,0,1,4,0,0-1万
2057,3,2018,0,0,1,1,1,6,0,3,5,0,1-10万
2058,3,2015,0,0,0,0,0,1,0,1,3,1,0万
2059,3,2014,0,0,0,0,0,1,0,3,5,0,0-1万
2060,3,2015,0,0,1,1,1,6,2,3,5,0,0-1万
2061,3,2015,0,0,1,1,1,6,2,3,5,0,0-1万
2062,3,2015,0,0,1,0,0,2,2,3,5,0,0-1万
2063,3,2015,0,0,1,0,0,1,2,4,4,0,1-10万
2064,3,2019,0,0,1,1,1,5,3,3,4,1,0万
2065,3,2016,0,0,1,0,1,4,0,3,3,1,0万
2066,3,2017,0,0,1,1,1,6,2,3,5,0,0-1万
2067,3,2018,0,0,1,0,0,2,0,4,4,1,0万
2068,3,2017,0,0,1,0,0,1,2,3,5,1,0万
2069,3,2017,0,0,1,1,1,6,2,3,4,1,0万
2070,3,2018,0,0,1,1,1,6,2,3,5,0,1-10万
2071,3,2018,0,0,1,1,1,6,2,3,5,0,1-10万
2072,3,2018,0,0,1,0,1,3,2,3,5,0,0-1万
2073,3,2019,0,0,1,0,1,5,2,1,4,0,0-1万
2074,3,2018,0,0,1,1,1,6,2,3,5,1,0万
2075,3,2017,0,0,1,0,0,1,2,3,5,0,1-10万
2076,3,2014,0,0,1,1,1,6,4,4,4,1,0万
2077,3,2016,0,0,1,0,1,4,2,3,5,1,0万
2078,3,2016,0,0,1,0,1,3,2,4,4,0,1-10万
2079,3,2014,0,0,1,0,1,3,2,4,4,1,0万
2080,3,2016,0,0,1,1,1,6,2,3,3,0,1000万+
2081,3,2016,0,0,1,0,0,2,2,5,4,1,0万
2082,3,2017,0,0,1,0,0,2,2,3,2,0,1000万+
2083,3,2016,0,0,1,1,1,6,2,3,4,0,1000万+
2084,3,2018,0,0,1,0,1,3,4,3,5,0,1-10万
2085,3,2017,0,0,1,0,0,1,0,5,4,0,0-1万
2086,3,2016,0,0,1,0,0,1,0,2,5,1,0万
2087,3,2015,0,0,1,0,0,1,2,1,5,0,0-1万
2088,3,2015,0,0,1,0,0,1,2,1,5,0,0-1万
2089,3,2015,0,0,1,0,1,5,0,3,5,0,0-1万
2090,3,2016,0,0,1,0,0,2,2,7,5,1,0万
2091,3,2016,0,0,1,0,0,2,2,7,5,1,0万
2092,3,2016,0,0,1,0,0,1,2,7,5,1,0万
2093,3,2016,0,0,1,0,0,2,2,7,5,1,0万
2094,3,2015,0,0,1,0,0,1,2,7,5,1,0万
2095,3,2015,0,0,1,0,0,2,2,7,4,1,0万
2096,3,2015,0,0,1,0,0,2,2,7,4,1,0万
2097,3,2015,0,0,1,0,0,2,2,7,4,1,0万
2098,3,2015,0,0,1,0,0,2,2,7,4,1,0万
2099,3,2015,0,0,1,0,0,2,2,7,4,1,0万
2100,3,2015,0,0,1,0,0,2,2,7,4,1,0万
2101,3,2016,0,0,1,0,1,2,2,7,5,1,0万
2102,3,2016,0,0,1,0,0,1,2,7,5,0,0-1万
2103,3,2016,0,0,1,0,0,1,2,7,5,1,0万
2104,3,2016,0,0,1,0,0,1,2,7,5,0,0-1万
2105,3,2016,0,0,1,0,0,1,2,7,5,1,0万
2106,3,2016,0,0,1,0,0,1,2,7,5,1,0万
2107,3,2015,0,0,1,0,0,1,2,7,4,1,0万
2108,3,2015,0,0,1,0,0,1,2,7,4,1,0万
2109,3,2015,0,0,1,0,0,1,2,1,5,0,0-1万
2110,3,2015,0,0,1,1,1,4,2,3,5,0,1-10万
2111,3,2015,0,0,1,1,1,4,2,3,5,0,1-10万
2112,3,2015,0,0,1,1,1,4,2,3,5,0,1-10万
2113,3,2017,0,0,1,1,0,1,2,3,5,0,0-1万
2114,3,2017,0,0,1,0,0,1,2,3,5,0,1-10万
2115,3,2017,0,0,1,1,1,6,2,3,4,0,1-10万
2116,3,2017,0,0,1,1,1,6,2,3,4,0,1-10万
2117,3,2017,0,0,1,1,1,6,2,3,4,0,1-10万
2118,3,2018,0,0,1,0,1,3,3,3,5,0,1-10万
2119,3,2016,0,0,1,0,1,4,3,3,5,0,10-20万
2120,3,2014,0,0,1,0,1,2,4,3,4,0,0-1万
2121,3,2016,0,0,1,0,1,3,3,3,5,0,1-10万
2122,3,2018,0,0,1,0,1,3,3,3,5,0,1-10万
2123,3,2018,0,0,1,1,1,4,4,3,5,0,1-10万
2124,3,2018,0,0,1,1,1,6,4,3,5,0,1-10万
2125,3,2018,0,0,1,0,1,4,4,3,5,1,0万
2126,3,2015,0,0,1,0,1,3,2,3,4,1,0万
2127,3,2018,0,0,0,1,1,6,2,3,4,1,0万
2128,3,2016,0,0,0,1,1,6,4,6,4,0,1-10万
2129,3,2017,0,0,0,1,1,4,3,4,5,0,1-10万
2130,3,2018,0,0,0,0,0,1,4,3,5,0,1-10万
2131,3,2018,0,0,0,0,1,3,3,3,5,0,1-10万
2132,3,2018,0,0,0,0,1,3,3,3,5,0,1-10万
2133,3,2015,0,0,0,0,1,3,0,2,5,1,0万
2134,3,2017,0,0,0,0,1,5,4,3,5,0,20-50万
2135,3,2017,0,1,1,0,1,3,2,4,4,1,0万
2136,3,2017,0,1,1,0,0,2,2,4,5,0,1-10万
2137,3,2017,0,1,1,0,0,1,0,4,5,1,0万
2138,3,2018,0,1,1,0,0,1,2,4,4,0,1-10万
2139,3,2017,0,0,0,1,1,6,2,4,3,1,0万
2140,3,2015,0,0,0,1,1,4,3,4,4,1,0万
2141,3,2016,0,0,0,1,1,6,2,4,5,0,1-10万
2142,3,2018,0,0,1,1,1,4,4,3,5,1,0万
2143,3,2016,0,0,1,0,0,1,0,4,5,0,0-1万
2144,3,2017,0,0,0,0,0,2,4,3,5,1,0万
2145,3,2017,0,0,0,1,1,4,4,3,5,0,1-10万
2146,3,2014,0,0,0,0,0,1,2,6,4,0,1-10万
2147,3,2014,0,0,0,0,0,1,2,6,4,0,1-10万
2148,3,2014,0,0,0,0,0,1,2,6,4,0,1-10万
2149,3,2015,0,0,0,1,1,2,3,4,5,0,1-10万
2150,3,2019,0,0,0,0,0,2,4,3,5,1,0万
2151,3,2014,0,0,0,1,1,4,2,4,4,0,0-1万
2152,3,2014,0,0,0,0,1,3,2,4,4,0,0-1万
2153,3,2014,0,0,0,0,1,3,2,4,4,0,0-1万
2154,3,2014,0,0,0,0,1,4,2,4,4,0,0-1万
2155,3,2015,0,0,0,0,0,2,3,3,4,0,1-10万
2156,3,2017,0,0,0,0,1,6,0,4,4,0,1-10万
2157,3,2016,0,0,0,0,1,4,2,3,5,0,1-10万
2158,3,2017,0,0,0,1,1,4,2,4,4,0,0-1万
2159,3,2016,0,0,0,0,1,6,2,4,5,0,1-10万
2160,3,2014,0,0,0,0,1,3,2,3,3,0,0-1万
2161,3,2016,0,0,0,0,0,1,2,4,5,0,0-1万
2162,3,2016,0,0,0,0,0,1,2,4,4,1,0万
2163,3,2015,0,0,0,0,1,5,2,4,5,0,1-10万
2164,3,2015,0,0,0,0,1,3,2,3,5,0,1-10万
2165,3,2015,0,0,0,0,1,3,0,3,5,0,0-1万
2166,3,2017,0,0,0,0,1,4,2,3,2,0,0-1万
2167,3,2016,0,0,0,0,0,2,2,4,5,0,1-10万
2168,3,2016,0,0,0,1,1,3,2,4,4,1,0万
2169,3,2017,0,0,0,0,0,2,2,4,5,0,1-10万
2170,3,2016,0,0,1,0,1,6,3,3,5,0,1-10万
2171,3,2015,0,0,0,0,1,6,3,4,3,1,0万
2172,3,2018,0,0,0,0,1,3,4,3,5,0,1-10万
2173,3,2016,0,0,0,0,1,3,0,3,5,0,1-10万
2174,3,2018,0,0,0,1,1,6,2,3,5,1,0万
2175,3,2014,0,0,0,0,1,2,2,4,5,1,0万
2176,3,2016,0,0,0,1,1,3,3,3,5,0,10-20万
2177,3,2016,0,0,0,1,1,6,5,4,5,0,1-10万
2178,3,2017,0,0,0,0,0,1,2,4,4,0,1-10万
2179,3,2015,0,0,0,0,0,1,2,4,4,0,1-10万
2180,3,2017,0,0,0,0,1,3,0,3,5,1,0万
2181,3,2017,0,0,0,0,1,5,4,3,5,0,10-20万
2182,3,2014,0,0,0,1,1,3,2,4,4,1,0万
2183,3,2016,0,0,0,1,0,3,2,4,5,0,1-10万
2184,3,2018,0,0,0,1,1,6,2,4,4,0,0-1万
2185,3,2018,0,0,1,0,1,4,4,5,4,0,1-10万
2186,3,2015,0,0,0,0,0,2,3,4,5,0,1-10万
2187,3,2018,0,0,0,0,1,3,2,3,5,1,0万
2188,3,2019,0,0,0,0,0,1,2,3,5,0,0-1万
2189,3,2017,0,0,0,1,1,4,4,4,4,0,1-10万
2190,3,2017,0,0,1,0,0,2,4,3,4,0,1-10万
2191,3,2016,0,0,1,0,0,2,4,3,5,0,1-10万
2192,3,2017,0,0,1,0,1,3,2,3,4,1,0万
2193,3,2014,0,0,1,1,1,6,0,3,5,0,20-50万
2194,3,2016,0,0,1,1,1,3,5,5,5,0,0-1万
2195,3,2015,0,0,1,0,1,6,0,5,5,1,0万
2196,3,2019,0,0,1,0,1,5,0,5,5,1,0万
2197,3,2018,0,0,1,1,0,1,0,7,5,0,10-20万
2198,3,2017,0,0,1,0,1,6,0,7,4,0,0-1万
2199,3,2016,0,0,1,1,1,6,3,7,5,0,1-10万
2200,3,2018,0,0,1,1,1,6,0,1,5,0,1-10万
2201,3,2018,0,0,1,1,1,4,4,1,4,0,1-10万
2202,3,2015,0,0,1,1,1,6,4,3,4,0,1-10万
2203,3,2015,0,0,1,1,1,6,5,3,4,0,1-10万
2204,3,2018,0,0,0,1,0,3,3,3,5,0,1-10万
2205,3,2017,0,0,1,0,1,6,0,4,5,0,1-10万
2206,3,2017,0,0,1,0,1,4,3,7,5,0,1-10万
2207,3,2016,0,1,1,0,1,6,0,2,4,1,0万
2208,3,2017,0,0,1,0,1,5,3,3,4,0,1-10万
2209,3,2017,0,0,1,1,1,3,5,4,4,1,0万
2210,3,2016,0,0,1,0,0,1,1,3,5,0,0-1万
2211,3,2016,0,0,0,0,1,2,4,2,5,0,1-10万
2212,3,2017,0,0,0,0,1,5,3,2,5,0,1-10万
2213,3,2017,0,0,0,0,1,4,3,2,3,1,0万
2214,3,2016,0,0,0,1,1,6,0,3,5,0,1-10万
2215,3,2016,0,0,0,1,1,6,0,3,3,1,0万
2216,3,2017,0,0,0,1,1,6,0,4,5,0,20-50万
2217,3,2017,0,0,0,1,1,6,2,7,5,0,0-1万
2218,3,2016,0,0,0,0,0,2,2,3,5,0,0-1万
2219,3,2016,0,0,0,1,1,6,4,2,5,0,1-10万
2220,3,2016,0,0,0,1,1,6,4,3,5,0,1-10万
2221,3,2016,0,0,0,1,1,6,5,4,5,0,1-10万
2222,3,2016,0,0,0,1,1,6,0,3,4,0,1-10万
2223,3,2017,0,0,0,0,1,6,4,3,5,0,1-10万
2224,3,2016,0,0,0,0,1,6,4,3,2,0,1-10万
2225,3,2015,0,0,0,0,0,1,2,5,5,1,0万
2226,3,2017,0,0,0,1,1,6,3,3,5,0,1-10万
2227,3,2015,0,0,0,0,0,1,4,3,4,1,0万
2228,3,2016,0,0,0,0,1,3,2,4,4,0,1-10万
2229,3,2017,0,0,0,1,1,4,2,4,4,1,0万
2230,3,2015,0,0,0,1,0,3,0,4,4,0,0-1万
2231,3,2015,0,0,0,0,0,2,2,4,4,1,0万
2232,3,2014,0,0,0,1,0,1,2,4,4,0,1-10万
2233,3,2014,0,0,0,1,0,1,2,4,4,0,1-10万
2234,3,2015,0,0,0,0,0,1,0,4,4,0,1-10万
2235,3,2015,0,0,0,0,0,1,3,4,4,0,1-10万
2236,3,2015,0,0,0,0,0,2,2,4,4,1,0万
2237,3,2014,0,0,0,0,0,1,2,3,4,1,0万
2238,3,2017,0,0,1,0,1,3,2,3,5,0,1-10万
2239,3,2017,0,0,1,0,1,3,2,3,5,0,1-10万
2240,3,2018,0,0,1,0,1,6,3,3,5,1,0万
2241,3,2017,0,0,1,1,1,6,4,3,5,0,1-10万
2242,3,2018,0,0,1,1,1,6,4,3,5,0,1-10万
2243,3,2018,0,0,1,0,0,2,3,3,5,0,1-10万
2244,3,2018,0,0,1,0,0,2,3,3,5,0,1-10万
2245,3,2018,0,0,1,0,0,2,3,3,5,0,1-10万
2246,3,2018,0,0,1,0,0,2,3,3,5,0,1-10万
2247,3,2017,0,0,1,0,1,4,2,3,5,0,1-10万
2248,3,2017,0,0,1,0,1,4,2,3,5,0,1-10万
2249,3,2017,0,0,1,0,1,5,3,3,5,0,1-10万
2250,3,2018,0,0,1,0,0,1,2,3,5,0,1-10万
2251,3,2017,0,0,1,1,1,6,4,3,5,0,1-10万
2252,3,2019,0,0,1,0,1,2,3,3,4,0,1-10万
2253,3,2018,0,0,1,0,0,1,2,3,3,0,0-1万
2254,3,2017,0,0,1,0,0,2,0,3,5,0,0-1万
2255,3,2019,0,0,1,0,0,2,1,7,3,0,0-1万
2256,3,2019,0,0,1,0,0,1,1,7,4,1,0万
2257,3,2018,0,0,1,1,0,3,1,7,5,1,0万
2258,3,2018,0,0,1,0,0,1,2,7,4,0,1-10万
2259,3,2018,0,0,1,0,0,2,2,7,4,1,0万
2260,3,2018,0,0,1,0,0,1,2,7,4,1,0万
2261,3,2018,0,0,1,0,0,1,2,1,4,1,0万
2262,3,2019,0,0,1,0,0,2,1,5,5,0,0-1万
2263,3,2019,0,0,1,0,0,1,1,5,5,0,0-1万
2264,3,2019,0,0,1,0,0,2,1,5,5,0,1-10万
2265,3,2018,0,0,1,0,0,1,1,5,3,0,0-1万
2266,3,2018,0,0,1,0,0,1,2,5,3,0,0-1万
2267,3,2018,0,0,1,0,0,1,2,5,4,1,0万
2268,3,2018,0,0,1,0,0,1,1,5,3,0,0-1万
2269,3,2018,0,0,1,0,0,1,1,5,3,0,0-1万
2270,3,2018,0,0,1,0,0,1,2,7,4,0,0-1万
2271,3,2017,0,0,1,0,0,2,2,1,5,0,0-1万
2272,3,2017,0,0,1,0,0,2,2,1,5,0,0-1万
2273,3,2018,0,0,1,0,0,1,2,3,3,0,0-1万
2274,3,2018,0,0,1,0,0,1,2,3,3,0,0-1万
2275,3,2015,0,0,1,0,1,2,3,3,4,1,0万
2276,3,2017,0,0,1,0,1,6,4,3,4,0,1-10万
2277,3,2018,0,0,1,1,1,4,3,3,5,0,1-10万
2278,3,2016,0,0,1,1,1,5,2,3,4,0,1-10万
2279,3,2016,0,0,1,1,1,6,2,3,4,0,1-10万
2280,3,2018,0,0,1,1,1,5,4,3,5,1,0万
2281,3,2016,0,0,1,0,1,3,3,3,4,1,0万
2282,3,2018,0,0,1,0,1,4,3,3,5,0,10-20万
2283,3,2017,0,0,1,0,1,5,4,3,3,1,0万
2284,3,2019,0,0,1,0,1,5,0,3,5,0,1-10万
2285,3,2017,0,0,1,0,1,3,2,3,5,0,1-10万
2286,3,2018,0,0,1,1,1,6,5,3,5,0,10-20万
2287,3,2015,0,0,1,1,0,1,0,4,4,0,0-1万
2288,3,2016,0,0,1,0,1,2,0,3,5,0,1-10万
2289,3,2016,0,0,1,0,1,3,5,3,5,0,1-10万
2290,3,2016,0,0,1,0,0,1,2,3,5,0,10-20万
2291,3,2019,0,0,1,0,1,3,2,3,4,0,1-10万
2292,3,2016,0,0,1,1,1,6,2,3,4,0,1-10万
2293,3,2018,0,0,1,1,1,6,2,3,4,0,1-10万
2294,3,2018,0,0,0,0,0,1,3,3,4,0,1-10万
2295,3,2019,0,0,1,1,1,4,0,3,3,1,0万
2296,3,2017,0,0,0,1,0,3,2,4,4,1,0万
2297,3,2015,0,0,0,1,0,3,0,3,5,0,1-10万
2298,3,2015,0,0,0,1,0,3,3,3,5,0,1-10万
2299,3,2017,0,0,1,0,1,6,4,3,4,0,1-10万
2300,3,2018,0,0,0,1,1,3,3,4,5,0,1-10万
2301,3,2017,0,0,0,0,1,4,2,4,5,0,1-10万
2302,3,2015,0,0,0,0,1,2,0,4,5,0,1-10万
2303,3,2015,0,0,1,0,0,1,0,3,5,0,0-1万
2304,3,2018,0,0,1,0,1,6,0,3,5,0,1-10万
2305,3,2017,0,0,1,0,1,6,5,3,3,0,10-20万
2306,3,2016,0,0,1,0,1,6,6,2,3,1,0万
2307,3,2018,0,0,1,1,1,4,4,2,5,0,1-10万
2308,3,2018,0,0,1,1,1,4,4,2,4,0,1-10万
2309,3,2018,0,0,1,1,1,6,4,2,4,1,0万
2310,3,2018,0,0,1,1,0,3,4,2,5,0,1-10万
2311,3,2016,0,0,0,1,1,4,0,4,5,0,0-1万
2312,3,2016,0,0,0,1,1,4,0,4,5,0,0-1万
2313,3,2016,0,0,1,0,1,3,4,3,5,1,0万
2314,3,2018,0,0,0,1,1,6,2,3,4,0,1-10万
2315,3,2015,0,0,0,1,1,6,3,4,5,0,1-10万
2316,3,2018,0,0,1,0,1,6,0,4,5,0,0-1万
2317,3,2015,0,0,1,0,0,2,3,4,3,1,0万
2318,3,2016,0,0,1,0,0,1,1,6,4,0,0-1万
2319,3,2016,0,0,1,0,0,1,1,6,5,0,0-1万
2320,3,2016,0,0,1,0,1,6,0,3,3,0,1-10万
2321,3,2017,0,0,1,1,1,4,2,4,4,0,1-10万
2322,3,2017,0,0,1,0,0,1,2,4,4,0,0-1万
2323,3,2017,0,0,1,0,1,4,2,4,4,0,1-10万
2324,3,2017,0,0,1,0,0,2,2,4,5,0,1-10万
2325,3,2017,0,0,1,0,1,2,2,4,5,0,1-10万
2326,3,2017,0,0,1,0,0,1,2,4,4,0,0-1万
2327,3,2015,0,0,1,0,1,6,3,4,4,1,0万
2328,3,2015,0,1,1,0,0,2,2,3,5,0,1-10万
2329,3,2016,0,0,1,0,1,6,0,4,5,1,0万
2330,3,2015,0,0,1,0,0,2,2,7,5,0,0-1万
2331,3,2015,0,0,1,0,0,2,2,7,5,0,0-1万
2332,3,2017,0,0,1,0,0,2,3,4,5,0,1-10万
2333,3,2015,0,0,1,1,0,1,1,4,4,1,0万
2334,3,2015,0,0,1,1,1,4,1,4,4,1,0万
2335,3,2015,0,0,1,0,0,1,2,4,2,1,0万
2336,3,2015,0,0,1,0,0,2,2,4,3,1,0万
2337,3,2015,0,0,1,0,0,2,2,4,2,1,0万
2338,3,2014,0,0,1,0,0,1,1,3,4,1,0万
2339,3,2015,0,0,1,0,0,2,0,3,5,0,0-1万
2340,3,2015,0,0,1,0,0,1,2,3,5,0,0-1万
2341,3,2015,0,0,1,0,0,1,2,4,2,0,0-1万
2342,3,2015,0,0,1,0,0,2,2,4,2,0,1-10万
2343,3,2014,0,0,1,0,0,1,1,3,5,0,0-1万
2344,3,2016,0,0,1,0,0,1,1,3,5,0,0-1万
2345,3,2015,0,0,1,0,0,1,2,4,3,0,0-1万
2346,3,2014,0,0,1,0,0,1,0,3,5,0,0-1万
2347,3,2014,0,0,1,0,0,1,1,3,5,0,0-1万
2348,3,2014,0,0,1,0,0,1,1,3,5,0,0-1万
2349,3,2016,0,0,1,0,0,1,1,3,5,0,0-1万
2350,3,2015,0,0,1,0,0,1,0,4,2,0,0-1万
2351,3,2018,0,0,1,1,1,6,0,4,5,0,1-10万
2352,3,2017,0,0,1,0,1,6,0,4,4,0,1-10万
2353,3,2016,0,0,1,0,1,6,2,3,5,0,1-10万
2354,3,2017,0,0,1,1,1,4,0,4,4,0,1-10万
2355,3,2017,0,0,1,1,1,4,0,4,4,0,1-10万
2356,3,2017,0,0,1,0,1,3,2,4,5,0,0-1万
